Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Guo, J., Guo, T., Yan, Y., Jiang, N., Peng, D.","57221092216; 9337825400; 55239616400; 36704900900; 7202530670","ERP evidence for different strategies employed by native speakers and L2 learners in sentence processing",2009,"Journal of Neurolinguistics",22,"2",,123,134,,16,10.1016/j.jneuroling.2008.09.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149345779&partnerID=40&md5=209a5c601c2109b46b29b29d63ffc177",Article,Final,,Scopus,2-s2.0-58149345779
"den Ouden, D.-B., Fix, S., Parrish, T.B., Thompson, C.K.","23479291000; 6603730145; 7006111995; 35546900700","Argument structure effects in action verb naming in static and dynamic conditions",2009,"Journal of Neurolinguistics",22,"2",,196,215,,73,10.1016/j.jneuroling.2008.10.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149345704&partnerID=40&md5=21472b10961eb5b7e773c52a1fd07b33",Article,Final,,Scopus,2-s2.0-58149345704
"Kim, J., Koizumi, M., Ikuta, N., Fukumitsu, Y., Kimura, N., Iwata, K., Watanabe, J., Yokoyama, S., Sato, S., Horie, K., Kawashima, R.","37106930600; 36762952300; 8162424700; 24829004300; 36983478100; 7401448970; 7403295590; 55151763000; 57220855458; 8386305800; 7005986241","Scrambling effects on the processing of Japanese sentences: An fMRI study",2009,"Journal of Neurolinguistics",22,"2",,151,166,,35,10.1016/j.jneuroling.2008.07.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149335341&partnerID=40&md5=b5d5aa461d2ef2fe4c4707540238b4b2",Article,Final,,Scopus,2-s2.0-58149335341
"Murza, K.A., Nye, C.","35190719800; 24740896700","The Lidcombe Program demonstrates positive results for German preschoolers who stutter",2009,"Evidence-Based Communication Assessment and Intervention",3,"1",,15,18,,2,10.1080/17489530902781756,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70849117993&partnerID=40&md5=42609ca9e74fd09d0ec4c4e04e2e79af",Article,Final,,Scopus,2-s2.0-70849117993
"Kelchner, L.N.","6505775693","Use of thickened liquids versus postural change as an immediate intervention for thin-liquid aspiration in individuals with neurogenic dysphagia: No easy answers",2009,"Evidence-Based Communication Assessment and Intervention",3,"1",,19,23,,1,10.1080/17489530902781558,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70849103407&partnerID=40&md5=064474d04418e1d081d7129df26cc1c4",Article,Final,,Scopus,2-s2.0-70849103407
"Drasgow, E.","6603591610","Extinction of problem behavior produces socially acceptable alternative communication",2009,"Evidence-Based Communication Assessment and Intervention",3,"1",,24,27,,,10.1080/17489530902764208,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70849093829&partnerID=40&md5=60c7e33459113b567adb41e2ecd9828e",Article,Final,,Scopus,2-s2.0-70849093829
"López-Vázquez, M., Berruecos, P., Lopez, L.E., Cacho, J.","6602547380; 6603135332; 55552652500; 26649816900","Attitude and knowledge of hearing loss among medical doctors selected to initiate a residency in Mexico",2009,"International Journal of Audiology",48,"3",,101,107,,7,10.1080/14992020802355882,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67449108659&partnerID=40&md5=4608c0a654d7a4e6286c0320480453a2",Article,Final,,Scopus,2-s2.0-67449108659
"Rahman, M.A., Masud, M.M., Kiringa, I., El Saddik, A.","55488951900; 17338820600; 13604655300; 35431360000","A Peer Data Sharing System Combining Schema and Data Level Mappings",2009,"International Journal of Semantic Computing",3,"1",,105,129,,2,10.1142/S1793351X09000677,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873461907&partnerID=40&md5=8b9fc803aef78eaf1a2ddef391b1a62a",Article,Final,,Scopus,2-s2.0-84873461907
"Mei, C., Morgan, A.T., Reilly, S.","57203840425; 7403139870; 57200939394","Benchmarking clinical practice against best evidence: An example from breastfeeding infants with cleft lip and/or palate",2009,"Evidence-Based Communication Assessment and Intervention",3,"1",,48,66,,2,10.1080/17489530902978691,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70849117450&partnerID=40&md5=7cbb493d2a2a9cb1da2cd7f3bd9dd57a",Review,Final,,Scopus,2-s2.0-70849117450
"Woodyatt, G.C.","6602858734","Communication and feeding are perceived to be major problems for females with Rett syndrome",2009,"Evidence-Based Communication Assessment and Intervention",3,"1",,45,47,,,10.1080/17489530902733989,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70849096279&partnerID=40&md5=f86b195312bb634a2b8381da3a55919d",Article,Final,,Scopus,2-s2.0-70849096279
"Masterson, J.J.","7004870912","Curriculum-based measurement procedures for writing meet minimal reliability and validity standards: More complex measures offer promise for secondary students",2009,"Evidence-Based Communication Assessment and Intervention",3,"1",,4,7,,,10.1080/17489530902720366,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70849089173&partnerID=40&md5=c48ebfe88fe05efcc0d4e781267e279e",Review,Final,,Scopus,2-s2.0-70849089173
"Miertsch, B., Meisel, J.M., Isel, F.","24759101800; 24454330100; 6701908255","Non-treated languages in aphasia therapy of polyglots benefit from improvement in the treated language",2009,"Journal of Neurolinguistics",22,"2",,135,150,,36,10.1016/j.jneuroling.2008.07.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149333700&partnerID=40&md5=00474623e3a58b772adea8b1c5b426d0",Article,Final,,Scopus,2-s2.0-58149333700
"Abd El-Samie, F.E.","12785222000","An efficient singular value decomposition algorithm for digital audio watermarking",2009,"International Journal of Speech Technology",12,"1",,27,45,,57,10.1007/s10772-009-9056-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72149103538&partnerID=40&md5=6036f9e8a9d7452de0a172247eb73439",Article,Final,,Scopus,2-s2.0-72149103538
"Poibeau, T.","24071275900","Boosting Robustness of a Named Entity Recognizer",2009,"International Journal of Semantic Computing",3,"1",,91,104,,1,10.1142/S1793351X09000689,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85007330188&partnerID=40&md5=0204649d040c1276bddac3f43bde31ec",Article,Final,,Scopus,2-s2.0-85007330188
"Hogan, A., O'Loughlin, K., Davis, A., Kendig, H.","35237283700; 6603950462; 7404296836; 6603690761","Hearing loss and paid employment: Australian population survey findings",2009,"International Journal of Audiology",48,"3",,117,122,,35,10.1080/14992020802449008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67449094651&partnerID=40&md5=4e2671ed749757ac26c57d884c9c6983",Article,Final,,Scopus,2-s2.0-67449094651
"Chen, K.A.I., Porter, J., Sztipanovits, J., Neema, S.","55683546800; 7403427017; 7004516839; 6602116214","Compositional Specification of Behavioral Semantics for Domain-Specific Modeling Languages",2009,"International Journal of Semantic Computing",3,"1",,31,56,,5,10.1142/S1793351X09000628,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84864344681&partnerID=40&md5=032fe2f619c239ec189d62b86c3b5bde",Article,Final,,Scopus,2-s2.0-84864344681
"Krämer, B.J., Margaria, T.","7201946718; 36704777800","A Hindsight on Formal Methods and Prospects of Semantic Computing in Software Engineering",2009,"International Journal of Semantic Computing",3,"1",,5,30,,1,10.1142/S1793351X09000641,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073063006&partnerID=40&md5=b4f7a35e87adff95129ca6f5503eb0ce",Article,Final,,Scopus,2-s2.0-85073063006
"Penn, C., Watermeyer, J., Schie, K.","7005026419; 25824525800; 26650138600","Auditory disorders in a south african paediatric TBI population: Some preliminary data",2009,"International Journal of Audiology",48,"3",,135,143,,9,10.1080/14992020802635309,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67449091527&partnerID=40&md5=f76fb6e73768054d7bdfd4475b659719",Article,Final,,Scopus,2-s2.0-67449091527
"Padmanabhan, S., Hastie, C., Sainsbury, C.A., McBride, M.W., Connell, J.M., Dominiczak, A.F.","7005770659; 24075937100; 56933830300; 7201955024; 56735539400; 57203682077","The Cat, the Fly and the Beetle-Why Genetics Needs a Semantic Education",2009,"International Journal of Semantic Computing",3,"1",,77,90,,,10.1142/S1793351X09000665,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073060302&partnerID=40&md5=85a070349c0fde80bc706903d59c1a01",Article,Final,,Scopus,2-s2.0-85073060302
"Kandali, A.B., Routray, A., Basu, T.K.","26423083600; 55927861800; 8601947300","Vocal emotion recognition in five native languages of Assam using new wavelet features",2009,"International Journal of Speech Technology",12,"1",,1,13,,29,10.1007/s10772-009-9046-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70350291535&partnerID=40&md5=0730ed7156f33ae882dc523761bbed87",Article,Final,,Scopus,2-s2.0-70350291535
"Baltussen, R., Smith, A.","56231991800; 55740319800","Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: A mathematical modelling approach",2009,"International Journal of Audiology",48,"3",,144,158,,18,10.1080/14992020802538081,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67449108289&partnerID=40&md5=d8a0c9da54dd68073fd7d01ebdc25f12",Article,Final,,Scopus,2-s2.0-67449108289
"Yan, Y., Matsuo, Y., Ishizuka, M.","24832160700; 55101964900; 35475985500","A New Shallow Semantic Parser for Describing the Concept Structure of Text",2009,"International Journal of Semantic Computing",3,"1",,131,149,,,10.1142/S1793351X09000690,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073049059&partnerID=40&md5=6cc8da752c6491e82fdc524c0dd0b42a",Article,Final,,Scopus,2-s2.0-85073049059
"Uilenburg, N., Kauffman-De Boer, M., Van Der Ploeg, K., Oudesluys-Murphy, A.M., Verkerk, P.","24391537000; 8138112800; 6601923760; 7004601236; 7005400297","An implementation study of neonatal hearing screening in the Netherlands",2009,"International Journal of Audiology",48,"3",,108,116,,14,10.1080/14992020802448992,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67449084520&partnerID=40&md5=2a2221e36c570b548534b97230e648a8",Article,Final,,Scopus,2-s2.0-67449084520
"Juneja, D., Iyengar, S.S., Phoha, V.V.","13610631100; 57204520228; 6602544532","Fuzzy Evaluation of Agent-Based Semantic Match-Making Algorithm for Cyberspace",2009,"International Journal of Semantic Computing",3,"1",,57,76,,1,10.1142/S1793351X09000653,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960613608&partnerID=40&md5=9346d42fab3dc02053fcadecd7239dca",Article,Final,,Scopus,2-s2.0-79960613608
"Colombi, M.C.","26029683000","A systemic functional approach to teaching Spanish for heritage speakers in the United States",2009,"Linguistics and Education",20,"1",,39,49,,30,10.1016/j.linged.2009.01.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-63349100856&partnerID=40&md5=256ac2bffc5f4f8892058a92a2980518",Article,Final,,Scopus,2-s2.0-63349100856
"Martin, J.R.","55511858200","Genre and language learning: A social semiotic perspective",2009,"Linguistics and Education",20,"1",,10,21,,178,10.1016/j.linged.2009.01.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-63349098810&partnerID=40&md5=a62d751c5a737a4629782506bdb7626a",Article,Final,,Scopus,2-s2.0-63349098810
"Byrnes, H.","9333724300","Emergent L2 German writing ability in a curricular context: A longitudinal study of grammatical metaphor",2009,"Linguistics and Education",20,"1",,50,66,,77,10.1016/j.linged.2009.01.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-63349090562&partnerID=40&md5=0e069a4032e8deffa319825e47825da6",Article,Final,,Scopus,2-s2.0-63349090562
"Yang, J.","10638858800","Chinese borrowings in English",2009,"World Englishes",28,"1",,90,106,,14,10.1111/j.1467-971X.2008.01571.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60449119548&partnerID=40&md5=5e01ece163a119e996bc6a4831e6b7ba",Article,Final,,Scopus,2-s2.0-60449119548
"Coetzee-Van Rooy, S.","9272551200","Intelligibility and perceptions of English proficiency",2009,"World Englishes",28,"1",,15,34,,10,10.1111/j.1467-971X.2008.01567.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60449115856&partnerID=40&md5=afb63cfa8ef7698840421094447ea35c",Article,Final,,Scopus,2-s2.0-60449115856
"Maxwell, O., Fletcher, J.","26030036100; 35562391600","Acoustic and durational properties of Indian English vowels",2009,"World Englishes",28,"1",,52,69,,26,10.1111/j.1467-971X.2008.01569.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60449111659&partnerID=40&md5=15455aae2dc4c32d905400a9fd2832f0",Article,Final,,Scopus,2-s2.0-60449111659
"Ho, D.G.E.","26029770500","Exponents of politeness in Brunei English",2009,"World Englishes",28,"1",,35,51,,6,10.1111/j.1467-971X.2008.01568.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60449094381&partnerID=40&md5=45de3161e548330330e118f8d189f2b1",Article,Final,,Scopus,2-s2.0-60449094381
"Kachru, Y., Smith, L.E.","13403576400; 15728721100","The Karmic cycle of world Englishes: Some futuristic constructs",2009,"World Englishes",28,"1",,1,14,,24,10.1111/j.1467-971X.2008.01566.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60449094004&partnerID=40&md5=a560ff798a7d15f91e600a7bd9f18fb0",Review,Final,,Scopus,2-s2.0-60449094004
"Chan, B.H.-S.","23990139700","English in Hong Kong Cantopop: Language choice, code-switching and genre",2009,"World Englishes",28,"1",,107,129,,25,10.1111/j.1467-971X.2008.01572.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60449087680&partnerID=40&md5=b2b221a90cc7ffa7425c1bb968f0627c",Article,Final,,Scopus,2-s2.0-60449087680
"Iguchi, A.","35088398600","The visibility of the translator: The Speculum Ecclesie and The Mirror of Holy Church",2009,"Neophilologus",93,"3",,537,552,,1,10.1007/s11061-009-9142-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349799445&partnerID=40&md5=8effc5e1c87a7461e2e4b643db363feb",Article,Final,,Scopus,2-s2.0-70349799445
"Casalis, S., Colé, P.","6602231181; 7402111317","On the relationship between morphological and phonological awareness: Effects of training in kindergarten and in first-grade reading",2009,"First Language",29,"1",,113,142,,45,10.1177/0142723708097484,"https://www.scopus.com/inward/record.url?eid=2-s2.0-61249678463&partnerID=40&md5=ff17534bf5b11232625ab257902d6f00",Article,Final,,Scopus,2-s2.0-61249678463
"Ravid, D., Geiger, V.","6701495689; 37083045700","Promoting morphological awareness in Hebrew-speaking grade-schoolers: An intervention study using linguistic humor",2009,"First Language",29,"1",,81,112,,3,10.1177/0142723708097483,"https://www.scopus.com/inward/record.url?eid=2-s2.0-61249441547&partnerID=40&md5=f7f51d0f7fdceb93b0d1545ce74993fa",Article,Final,,Scopus,2-s2.0-61249441547
"Camarata, S., Nelson, K.E., Gillum, H., Camarata, M.","7003713973; 7403228219; 6507005501; 6507521810","Incidental receptive language growth associated with expressive grammar intervention in SLI",2009,"First Language",29,"1",,51,63,,10,10.1177/0142723708098810,"https://www.scopus.com/inward/record.url?eid=2-s2.0-61249424123&partnerID=40&md5=aa206d00f80265b029366e3ed19d8226",Article,Final,,Scopus,2-s2.0-61249424123
"Levy, H., Friedmann, N.","37083293700; 7003570533","Treatment of syntactic movement in syntactic SLI: A case study",2009,"First Language",29,"1",,15,49,,45,10.1177/0142723708097815,"https://www.scopus.com/inward/record.url?eid=2-s2.0-61249311012&partnerID=40&md5=d1a0ec904100539169d2c43b5eb08a2a",Article,Final,,Scopus,2-s2.0-61249311012
"Ravid, D., Hora, A.","6701495689; 37083440300","From implicit to explicit language knowledge in intervention: Introduction to the Special Issue on intervention and metalanguage",2009,"First Language",29,"1",,5,14,,8,10.1177/0142723708097563,"https://www.scopus.com/inward/record.url?eid=2-s2.0-61249270473&partnerID=40&md5=e6aa455a1f4b456ef2af70de746c3745",Article,Final,,Scopus,2-s2.0-61249270473
"Yuill, N.","56003210400","The relation between ambiguity understanding and metalinguistic discussion of joking riddles in good and poor comprehenders: Potential for intervention and possible processes of change",2009,"First Language",29,"1",,65,79,,21,10.1177/0142723708097561,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58449092961&partnerID=40&md5=5bb31eaa0b89a7471bf286ee1390026b",Article,Final,,Scopus,2-s2.0-58449092961
"Wong, S.B., Anand, R., Chapman, S.B., Rackley, A., Zientz, J.","56036698400; 55351036800; 7403044977; 11939601100; 6506896137","When nouns and verbs degrade: Facilitating communication in semantic dementia",2009,"Aphasiology",23,"2",,286,301,,23,10.1080/02687030801943112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60149099131&partnerID=40&md5=660017d2a6037cc08c290eaa32000c9f",Article,Final,,Scopus,2-s2.0-60149099131
"Liu, D., Jiang, P.","25655064700; 55710475300","Using a corpus-based lexicogrammatical approach to grammar instruction in EFL and ESL contexts",2009,"Modern Language Journal",93,"1",,61,78,,57,10.1111/j.1540-4781.2009.00828.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60149100772&partnerID=40&md5=42045bf8f74ab9d518aa9a9988583836",Article,Final,,Scopus,2-s2.0-60149100772
"Menard-Warwick, J.","10141932500","Co-constructing representations of culture in ESL and EFL classrooms: Discursive faultlines in Chile and California",2009,"Modern Language Journal",93,"1",,30,45,,17,10.1111/j.1540-4781.2009.00826.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-60149100771&partnerID=40&md5=97d63bd9ee119ee3af7c7a3126f809da",Article,Final,,Scopus,2-s2.0-60149100771
